category,user_id,holdout_review_id,holdout_asin,holdout_product_title,holdout_rating,rank_of_holdout,hit_at_10,ndcg_score,reciprocal_rank,holdout_in_candidate_pool,evaluation_mode,recommendations,recommendation_reasons,candidate_count,retrieval_sources,baseline_recommendations,baseline_rank_of_holdout,baseline_hit_at_10,baseline_ndcg_score,baseline_reciprocal_rank,recommendation_run_id,dcr_classification,status,error_message,model_name,prompt_version,persona_version,embedding_model,output_valid,reviewed_product_recommended,behaviour_passed,recommendation_run_stored,intent_plan_stored,intent_plan_has_retrieval_query,intent_plan_has_constraints,intent_plan_has_model_recorded,candidates_stored,retrieval_sources_stored,score_breakdown_stored,model_name_recorded,prompt_version_recorded,persona_version_recorded,embedding_model_recorded,governance_passed,correct_category_used,request_constraints_reflected,persona_train_products_excluded,holdout_not_wrongly_excluded,cross_domain_values_used,context_passed
Beauty_and_Personal_Care,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,c08620c6139fed62ce731318c58cd9b3,B0BPSV6ZGK,wet n wild ipstick Perfect Pout Lipstick Lip Color Fall Red Extra Cinnamon Please | Non-Tacky | Non-Sticky | Long Lasting,5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,c40b44cbc15b61041208e88f049fcc9f,B08CLRXWS9,"COVERGIRL COVERGIRL Outlast Ultimatte One Step Liquid Lip Color, Cabernet With Bae, Cabernet with Bae, 0.12 Fl Ounce",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,d855432abdb08b75361cc6ed9116c1de,B082JH7WXJ,"Nexxus Scalp Inergy Foam Shampoo, Clarifying Shampoo For Oily Hair With ProteinFusion, Paraben-Free 6.7 oz",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,e13ef03c82c1520580d1bb8848afbb61,B08HDQW84P,Elvive TR5 Power Restore Multi Use Treatment,5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,ee6a4aead67448e6dc70e163f6ced37c,B09DTMC8W5,"Beauty Nut Premium Organic Soap with Moroccan Argan Oil, Maximize your Joy, Maximize your Saving with 3 Soap Scents Green Tea, Charcoal and Honey in One Purchase",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,f846b7e114d96d843c9864d85797ccb3,B09ZKMD1VS,"Maybelline New York Fit Me Matte + Poreless Liquid Foundation, Pouch Format, 102 Fair Porcelain, 1.3 Ounce",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,13f3a60c0c521f484d4411a86ec16cb4,B0B6L14N2S,"Wet & Forget Shower Cleaner Multi-Surface Weekly No Scrub, Bleach-Free Formula Vanilla Scent, 128 Fluid Ounces Refill",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,31b8cd0fdeb5479fb5c36d1ca086f96e,B00UASJM1K,"U by Kotex Balance Daily Wrapped Panty Liners, Light Absorbency, Regular Length, 100 Count (Packaging May Vary)",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,54dc9d42c194eb44ba6c62499a56abad,B09VY6FW1X,"Kleenex® Foam Hand Sanitizer (34136), Alcohol, Dye, & Fragrance Free, Clear, 1.5oz Pump Bottle, 12 Bottles / Case",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,6c342f84b0f62506bbebb1140c1b3242,B08CNBS7J3,"Natures Instincts Advanced GABA Plus 200mg 100 Vegetarian Capsules, 100 Count",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,7d20cca51ef246cdfb78389cfa84d527,B0BMQ1RR1Z,"Hyland’s Naturals Organic Apple Cider Vinegar Blast Gummies, Digestive Health Support, 60 Vegan ACV Gummies (30 Days)",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,a7351dfcbddc7e1156a098de7b6e36a9,B0BP2PG6SW,"Tide Stain Remover for Clothes, Pocket Size, 3 Count",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,ba5106788dba7e7dc900264cf67ff5cc,B07RSG29RB,"Better Life Natural Tub and Tile Cleaner, Tea Tree & Eucalyptus, 32 Fl Oz (Pack of 1), 24205",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,babecb6cacbf1d6ae5f6c244bc4c0d90,B08G81NZT1,CHRORINE 180Pcs Halloween Candy Bag 6 Clear Pattern Self Adhesive Candy Cookie Treat Bags Cellophane Plastic Gift Bags for Halloween Party Supplies,5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,c2cd4f9dd70768bc32ac0dfe1ad289ee,B08QHR5Z6M,"Hyunshuo Nitrile Gloves Puncture Resistance Disposable Gloves, 5 Mil Powder & Latex Free Food Prep Work Gloves 100PCS",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,d92d56a64f459a07929de73c172b0303,B0C85JXJJH,"Hefty Slider Storage Calendar Bags, Quart Size, 40 Count (Pack of 4)",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEEHSGIEOXLHDMNDUYGX4R4W5TZA,e4db5cae260efc33c7474d6f896b19c1,B092F5CSXX,"9 Elements All Purpose Cleaner, Kitchen, Floor, & Bathroom Cleaner, Lemon Multi Surface Cleaning Vinegar Spray, 18 oz Bottles (Pack of 3)",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,406e8bf974f72e39c7bfc7f8e54a7f75,B0032F0ZD2,Rashell Masc A Gray Hair Mascara - Masc-A-Gray Warm Brown 103 -,5.0,,0.0,0.0,0.0,True,True,"[""B0C4NM93ZP"", ""B07DK39PWG"", ""B0BFCFYYK8"", ""B081RRMF5X"", ""B07YQQRJYC"", ""B07H5TCKH2"", ""B07H621Q3P"", ""B07YQM9HWX"", ""B005AZSE44"", ""B00373HS7K""]","[""This matches the request because it mentions comfort."", ""This matches the request because it mentions comfort."", ""This matches the request because it mentions comfort."", ""This matches the request because it mentions comfort."", ""This matches the request because it mentions comfort."", ""This matches the request because it mentions comfort."", ""This matches the request because it mentions comfort."", ""This matches the request because it mentions comfort."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""request_query"": 36, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,a4fd274a-622b-47bc-9340-3a0a26b442b4,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,7b02e194bca71d70c46c27ed32a86c48,B094ZDF14J,Healthcom 10 Pack 30ml Empty Round Deodorant Containers 1 Oz Twist Up Filling Stick Deodorant Container Plastic Deodorant Bottles Refillable Lip Balm Tube for Lipstick Crayon Chapstick DIY Make Own Deodorant(Black),5.0,,0.0,0.0,0.0,True,True,"[""B005AZSE44"", ""B0C4NM93ZP"", ""B07DK39PWG"", ""B0BFCFYYK8"", ""B081RRMF5X"", ""B07YQQRJYC"", ""B00373HS7K"", ""B0BCL754TB"", ""B07VDGNT5C"", ""B07H5TCKH2""]","[""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through comfort."", ""This fits the request through comfort."", ""This fits the request through comfort."", ""This fits the request through comfort."", ""This fits the request through comfort."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.90, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through comfort.""]",51.0,"{""request_query"": 50, ""attribute_match"": 25, ""preference_vector"": 50, ""evaluation_holdout"": 1}","[""B01LSUQSB0"", ""B0C47HXVSJ"", ""B0BHMQLLR4"", ""B01K1HPA60"", ""B088XGXB36"", ""B0BWZC536Y"", ""B08KVK68F7"", ""B09GWLJPTH"", ""B0BT357Q3L"", ""B0BPTW75RG""]",,0.0,0.0,0.0,ea675531-0622-4a10-87c7-69f105d39baa,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,9aad84561a47bb8f784da877f5af5d63,B099RP49D7,Healthcom 10 Pcs 30ml Empty Deodorant Containers Twist-up Filling Stick Clear Plastic Deodorant Container 1 Oz Refillable Deodorant Bottles Bottom-fill Round Lip Balm Tubes for DIY Lipstick Crayon Chapstick,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,b4bec4ed1f63abba98994486c951a197,B0BSWJP746,"Bath & Body Works Aromatherapy Sleep - Lavender + Vanilla Body Lotion, 6.5 Fl Oz",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,ba66143442f5bd5ad9a1ab616703c199,B0C6FML995,"Wet n Wild Fast Dry AF Nail Polish Color, Light Blue Out Of Pistachios| Quick Drying - 40 Seconds | Long Lasting - 5 Days, Shine",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,e476b5cd63e117949fb7611d1c61c5a2,B0BGRBW735,"Old Spice Body Wash for Men, Relax with Lavender, 16 Fl Oz (Pack of 4)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,f3e857ebb023751954dd552cbd51a18d,B09J2DYZXN,"0.5 oz Aluminum Tin Jar with Screw Cap Refillable Container for Cosmetic, Lip Balm, Cream, Rose Gold 12 Pcs.",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,165b19cf2d61fb32f559517c5fb8497c,B08XX4VP8V,"12 PCS 2OZ/60ml Aluminum Tin Jar,Round Metal Tins with Lids,Aluminum Cosmetic Sample Containers with Screw Lid for Candle,Lip Balm,Salve,Eye Shadow",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEEL5LKRPXOMMIGHNCSQACPDF7YA,26a0fc5b1798c0c481f80c87bfd8a8f6,B08X437C8M,"DIY Deodorant Containers Empty Deodorant Container - 75g (2.5 oz) Bottom-Fill, Oval, Removable Inner-Cap (4-Pack)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,2a5612bea1ef37e3501c2bcdfefea814,B00J9BETLW,"Dr. Mercola, Moisturizing Bath & Body Gel Sweet Orange, 8 fl oz (236 mL), Coconut Oil, Organic Jojoba Oil, Organic Palm Oil and Organic Aloe Vera",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,ba151d367b13e2cb3c82830a89c98c55,B0BV2MV179,Tweezerman Glass Nail File,5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,e7ffb989a7ed2eccb1a4808b672658bd,B0BN9174SD,LORAC Light Source Mega Beam Highlighter | Highlighter Makeup Powder | Shimmer Highlighter | Celestial,5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,0966089796cbccc8f362b7bcc2054d94,B0C23KTSCX,"Thayers pH Balancing Daily Cleanser, Face Wash with Aloe Vera, Gentle and Hydrating Skin Care for Dry, Oily, or Acne Prone Skin, 8 FL Oz.",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,7e6051cab4927d10785c44d1f1e155c4,B09F714KGL,"ella+mila Soy Nail Polish Remover Non-Acetone Nail Polish Remover - Non-Toxic Fingernail Polish Remover - Enriched with Lavender Essential Oil & Vitamins A,C & E (4 fl oz)",4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,a4d97d6a667cd43d94b46985bdd54ca7,B0B2828DVV,"HOMMIESAFE 4PK Hair Massager Shampoo Brush, Wet & Dry Manual Head Scalp Massage Brush, Soft Silicone Bristles Care for The Scalp, Exfoliate and Remove Dandruff, Promote Hair Growth (4 Color)",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,b32a912df6ae78857461fbea9f5b53dc,B0B5WQHT5F,ZIZZON Foot Care Pedicure Callus Shaver Hard Skin Remover Wood Handle 70 Blades,4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,d7acaf7f68f3ac007e6b8834de236970,B07C1L8W4N,Hair Nets Pack of 20 Elastic Edge Mesh Disposable Invisible Hairnet 26 inch £¨Black),5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,e742585891ea4c9216f3851d977c92c2,B0B3HXZT4L,"iCooBreeze Satin Hair Bonnet for Sleeping, Silky Satin Lined Sleep Cap for Women and Men, Night Hair Wrap for Curly Hair",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,ea8394e2ed37f1889a380682290ebf6b,B0C1ZZYT3V,Long Blonde Wig for Women Natural Wavy Synthetic Ombre Wigs Middle Part Heat Resistant Fiber Hair for Daily Party Use Cosplay 26 inch (Blonde),5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,f35ab9fb4566f35be957183eb3c04363,B0B9BXJPHC,3 Bags Fall Nail Art Stickers Decals Holographic 3D Maple Leaf Nail Glitter Sequins Metallic Red Yellow Orange Fall Glitter Leaves Designs Autumn Nail Decals Flakes Thanksgiving Nail Decorations,4.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Beauty_and_Personal_Care,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,f80c9ea1cf02197cbfe045a544f3df09,B0B922LFYT,"EVOLVh - Better Roots RootBoost Serum For Natural Scalp Wellness + Hair Regrowth | Vegan, Non-Toxic, Clean Hair Care (1 fl oz | 30 ml)",5.0,,,,,,True,,[],,,,,,,,,,skipped,no persona found,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,2c16cce020291a2d543470e5b9291922,B06VTBC1V4,"Trace Minerals | Liquid Ionic Selenium 300 mcg Dietary Supplement | Antioxidant, Supports Immunity, Thyroid Health | Vegan, Gluten Free, Non-GMO | 2 fl oz (2 Pack), 96 Servings",5.0,,0.0,0.0,0.0,True,True,"[""B08FD6KG7D"", ""B0B8XT9VH4"", ""B0BRSVM7X4"", ""B07G7JY454"", ""B09K9GFP1S"", ""B000GG87MG"", ""B06WLHS6TB"", ""B00O1ZV4AU"", ""B0041VQ9CW"", ""B07BBFK9QZ""]","[""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 24, ""attribute_match"": 11, ""preference_vector"": 45, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,cd4952ae-4977-4b64-aded-a5b1f051c213,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,483aea52d5482378b52170a513a83355,B0BQ38JXNW,"Ziploc Endurables Medium Pouch, 2 Cups, Reusable Silicone Bags and Food Storage Meal Prep Containers for Freezer, Oven, and Microwave, Dishwasher Safe, 2 Pack",5.0,,0.0,0.0,0.0,True,True,"[""B08FD6KG7D"", ""B0B8XT9VH4"", ""B0BRSVM7X4"", ""B07G7JY454"", ""B09K9GFP1S"", ""B000GG87MG"", ""B06WLHS6TB"", ""B00O1ZV4AU"", ""B0041VQ9CW"", ""B07BBFK9QZ""]","[""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.94, preference match score 0.30."", ""This fits the request through product quality score 0.92, preference match score 0.30.""]",51.0,"{""collaborative"": 25, ""request_query"": 24, ""attribute_match"": 11, ""preference_vector"": 45, ""evaluation_holdout"": 1}","[""B00QWO9P0O"", ""B07VSHHNB3"", ""B07PQ8WTC4"", ""B07W94X4QJ"", ""B0C3M2NBS7"", ""B08FMHVMM6"", ""B00EZ1ZTFG"", ""B0BWK813BD"", ""B0C4VTPT1Y"", ""B0C8L7JQ6B""]",,0.0,0.0,0.0,e723731a-14ad-457c-8964-e17a896f0081,Yellow,success,,qwen/qwen3-32b,task_b_intent_v1+task_b_reranker_v1,v1,sentence-transformers/all-MiniLM-L6-v2,True,False,True,True,True,True,False,True,True,True,,True,True,True,True,True,True,True,True,True,,True
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,f21c3d03fdd7a18ee4e9e07822f379ad,B0BV32Z79F,"Trace Minerals Research Complete Foods Multi, 30 Day Supply, 240 Tablets",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,0030f3458a6f39369f6f1fb7876ec2d2,B00CQ7VW34,"Carlson - Empty Gelatin #2 Capsules, Size #2, Empty Gelatin Capsules, Easy to Separate & Fill, Empty Capsules, Gel Caps, 200 Capsules",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,037be32cc6eadb70503318dbbf5d0938,B076244PCQ,"Doctor's Best PepZin GI, Zinc-L-Carnosine Complex, Non-GMO, Vegan, Gluten /Soy Free, Digestive Support, 120 Veggie Caps",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,3d75e501c809c2c4e993291a11bad4e2,B0B7Y2W15Q,Palmitoylethanolamide 600mg + Turmeric Curcumin Complex 1000mg: Micronized Pea 99% Highly Purified and Bioavailable - Made in USA - Supplement for Men and Women - 120 Veggie Capsules,4.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,40cbb00576c2485d73a790721d8c06d7,B001QFBPXE,"Amscan New Pink Round Plastic Plates, 50 pieces",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,467ae6107dbaad3b51c6b4ac78c456d0,B0BB9RQVRB,"Hyland's Naturals No. 5 Cell Salt Kali Mur 6X Tablets, Cold Medicine and Sore Throat Relief, Natural Treatment of Colds, Sore Throats, Runny Nose, and Burns, Quick Dissolving Tablets, 100 Count",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,4c31bac3db9e189d5ce93e9cf2591308,B0B924FCJ2,"EVOLVh - Better Roots RootBoost Complex Nutraceutical Supplement for Healthy Hair Growth | Vegan, Non-Toxic, Clean Hair Care (60 Capsules)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,556af08d92c5b3db16ef2e4b6728d977,B001JT1JII,Gold Eagle CLINDO Clindo Indoor Outdoor Window Cleaner Spray Streak-Free All-Purpose Cleaner Ammoniated White 19 Ounce,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,5c83f93d3c79858a65276b5398a0d96d,B0BQQS7FXN,"Puori Collagen Powder Supplement with Biotin & Hyaluronic Acid, CP3 Beauty Complex - Hydrolyzed Collagen Peptides - Skin, Hair & Nails - Zinc, Vitamin B, Vitamin C – Unflavored",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,5e90d9cc63a7a3eaaa35333fe2d5536e,B0B6CSKKPB,"Brieofood Organic Garlic 1500mg, 45 Servings, Vegetarian, Gluten Free, 90 Vegetarian Tablets",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,64b2ee49be771d9cc1c08acc4893d076,B0B8C22877,(All-in-1) Liver Support Supplement with 6 Active Ingredients - Natural Liver Health Supplements - Liver Detox Cleanse Nutrients - Easy to Swallow - 90 Capsules,5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,66a3fc95a59df6d43fb3a6cc347ebe89,B0BPW9XD52,"Hyland's Naturals No. 6 Cell Salt Kali Phos 6X Tablets, Relief of Headaches, and Simple Nervous Tension, Quick Dissolving Tablets, 100 Count",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,789a80a682bdc50e1a442eff2e08f157,B0C54FQ6BX,"Pure Zeolite Drops 1 oz Bottle Fulvic and Humic Acid Immune Gut Support Easy to Take 100% Bioavailable Pure Liquid Zeolite Suspension Enhanced with DHQ, Natural Immune System Modulator",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
Health_and_Household,AEF4QCBYMXQN3RDFNM4ZXM67UTJA,83cdec857cdab905504b6ffc76c27496,B09FDRZT6W,"BIOGENA WISSEN SCHAFFT GESUNDHEIT LiverDX Formula Supplement - Liver and Gall-Bladder Detoxing, Cleansing & Repair** (Milk Thistle, Artichoke & Dandelion Extract, Lecithin)",5.0,,,,,,True,,[],,,,,,,,,,skipped,max holdouts per user reached,,,,,,,,,,,,,,,,,,,,,,,,,,
